benchmark_id,Model,ROC,precision at rank n,execution time
wine_benchmark_0385,KNN,0.8144,0.0,0.4354
wine_benchmark_0385,LOF,0.7686,0.0,0.3353
wine_benchmark_0385,PCA,0.7997,0.0,0.006
wine_benchmark_0385,LODA,0.8014,0.0,0.043
wine_benchmark_0386,KNN,0.6665,0.0,0.4464
wine_benchmark_0386,LOF,0.748,0.0,0.3484
wine_benchmark_0386,PCA,0.8059,0.0,0.006
wine_benchmark_0386,LODA,0.7826,0.0,0.0521
wine_benchmark_0387,KNN,0.4652,0.0,0.4224
wine_benchmark_0387,LOF,0.5352,0.0,0.3453
wine_benchmark_0387,PCA,0.8347,0.0,0.007
wine_benchmark_0387,LODA,0.7334,0.0,0.046
wine_benchmark_0388,KNN,0.657,0.0,0.4198
wine_benchmark_0388,LOF,0.6204,0.0,0.3294
wine_benchmark_0388,PCA,0.7732,0.0,0.005
wine_benchmark_0388,LODA,0.7589,0.0,0.047
wine_benchmark_0389,KNN,0.9002,0.0,0.2853
wine_benchmark_0389,LOF,0.6482,0.0,0.2257
wine_benchmark_0389,PCA,0.889,0.0,0.005
wine_benchmark_0389,LODA,0.8905,0.0,0.035
wine_benchmark_0390,KNN,0.6286,0.0,0.4244
wine_benchmark_0390,LOF,0.8587,0.0,0.3188
wine_benchmark_0390,PCA,0.8034,0.0,0.006
wine_benchmark_0390,LODA,0.7713,0.0,0.05
wine_benchmark_0391,KNN,0.9398,0.0,0.4244
wine_benchmark_0391,LOF,0.8629,0.0,0.3366
wine_benchmark_0391,PCA,0.7967,0.0,0.006
wine_benchmark_0391,LODA,0.7867,0.0,0.044
wine_benchmark_0392,KNN,0.8931,0.0,0.4184
wine_benchmark_0392,LOF,0.9006,0.0,0.3333
wine_benchmark_0392,PCA,0.7486,0.0,0.006
wine_benchmark_0392,LODA,0.6835,0.0,0.041
wine_benchmark_0393,KNN,0.7643,0.0,0.4139
wine_benchmark_0393,LOF,0.578,0.0,0.3323
wine_benchmark_0393,PCA,0.8329,0.0,0.006
wine_benchmark_0393,LODA,0.8181,0.0,0.052
wine_benchmark_0394,KNN,0.7193,0.0,0.4274
wine_benchmark_0394,LOF,0.6498,0.0,0.3273
wine_benchmark_0394,PCA,0.8105,0.0,0.006
wine_benchmark_0394,LODA,0.7643,0.0,0.05
wine_benchmark_0395,KNN,0.733,0.0,0.4464
wine_benchmark_0395,LOF,0.7045,0.0,0.3463
wine_benchmark_0395,PCA,0.7849,0.0,0.006
wine_benchmark_0395,LODA,0.639,0.0,0.047
wine_benchmark_0396,KNN,0.6367,0.0,0.4284
wine_benchmark_0396,LOF,0.5812,0.0,0.3273
wine_benchmark_0396,PCA,0.6891,0.0,0.006
wine_benchmark_0396,LODA,0.6305,0.0,0.046
wine_benchmark_0397,KNN,0.5272,0.0,0.4234
wine_benchmark_0397,LOF,0.4908,0.0,0.3203
wine_benchmark_0397,PCA,0.7155,0.0,0.006
wine_benchmark_0397,LODA,0.6327,0.0,0.048
wine_benchmark_0398,KNN,0.6641,0.0,0.4429
wine_benchmark_0398,LOF,0.6117,0.0,0.3543
wine_benchmark_0398,PCA,0.5989,0.0,0.006
wine_benchmark_0398,LODA,0.6633,0.0,0.048
wine_benchmark_0399,KNN,0.701,0.0,0.4224
wine_benchmark_0399,LOF,0.7347,0.0,0.3302
wine_benchmark_0399,PCA,0.6912,0.0,0.011
wine_benchmark_0399,LODA,0.638,0.0,0.039
wine_benchmark_0400,KNN,0.8598,0.0,0.4394
wine_benchmark_0400,LOF,0.9115,0.0,0.3463
wine_benchmark_0400,PCA,0.7679,0.0,0.006
wine_benchmark_0400,LODA,0.7611,0.0,0.052
wine_benchmark_0401,KNN,0.7976,0.0,0.4184
wine_benchmark_0401,LOF,0.8113,0.0,0.3308
wine_benchmark_0401,PCA,0.6698,0.0,0.006
wine_benchmark_0401,LODA,0.6814,0.0,0.045
wine_benchmark_0402,KNN,0.5911,0.0,0.4204
wine_benchmark_0402,LOF,0.5492,0.0,0.3218
wine_benchmark_0402,PCA,0.274,0.0,0.006
wine_benchmark_0402,LODA,0.4037,0.0,0.043
wine_benchmark_0403,KNN,0.8067,0.0,0.4154
wine_benchmark_0403,LOF,0.7523,0.0,0.3283
wine_benchmark_0403,PCA,0.8044,0.0,0.007
wine_benchmark_0403,LODA,0.724,0.0,0.044
wine_benchmark_0404,KNN,0.7496,0.0,0.4169
wine_benchmark_0404,LOF,0.6924,0.0,0.3263
wine_benchmark_0404,PCA,0.5436,0.0,0.006
wine_benchmark_0404,LODA,0.5975,0.0,0.048
wine_benchmark_0405,KNN,0.6936,0.0,0.4179
wine_benchmark_0405,LOF,0.5764,0.0,0.3173
wine_benchmark_0405,PCA,0.7379,0.0,0.006
wine_benchmark_0405,LODA,0.6722,0.0,0.043
wine_benchmark_0406,KNN,0.7747,0.0,0.4124
wine_benchmark_0406,LOF,0.8075,0.0,0.3368
wine_benchmark_0406,PCA,0.6343,0.0,0.006
wine_benchmark_0406,LODA,0.6812,0.0,0.05
wine_benchmark_0407,KNN,0.6458,0.0,0.4454
wine_benchmark_0407,LOF,0.6519,0.0,0.3683
wine_benchmark_0407,PCA,0.6186,0.0,0.007
wine_benchmark_0407,LODA,0.5659,0.0,0.042
wine_benchmark_0408,KNN,0.7515,0.0,0.4114
wine_benchmark_0408,LOF,0.6266,0.0,0.3223
wine_benchmark_0408,PCA,0.6232,0.0,0.006
wine_benchmark_0408,LODA,0.5762,0.0,0.045
wine_benchmark_0409,KNN,0.7584,0.0,0.4124
wine_benchmark_0409,LOF,0.528,0.0,0.3293
wine_benchmark_0409,PCA,0.7063,0.0,0.006
wine_benchmark_0409,LODA,0.7803,0.0,0.043
wine_benchmark_0410,KNN,0.8997,0.0,0.4224
wine_benchmark_0410,LOF,0.8441,0.0,0.3273
wine_benchmark_0410,PCA,0.5886,0.0,0.006
wine_benchmark_0410,LODA,0.5544,0.0,0.043
wine_benchmark_0411,KNN,0.457,0.0,0.4353
wine_benchmark_0411,LOF,0.5334,0.0,0.3393
wine_benchmark_0411,PCA,0.2762,0.0,0.0055
wine_benchmark_0411,LODA,0.2971,0.0,0.042
wine_benchmark_0412,KNN,0.793,0.0,0.4177
wine_benchmark_0412,LOF,0.8104,0.0,0.3143
wine_benchmark_0412,PCA,0.5226,0.0,0.006
wine_benchmark_0412,LODA,0.4556,0.0,0.042
wine_benchmark_0413,KNN,0.6292,0.0,0.4184
wine_benchmark_0413,LOF,0.6835,0.0,0.3183
wine_benchmark_0413,PCA,0.595,0.0,0.006
wine_benchmark_0413,LODA,0.5193,0.0,0.0436
wine_benchmark_0414,KNN,0.4989,0.0,0.4214
wine_benchmark_0414,LOF,0.4857,0.0,0.3193
wine_benchmark_0414,PCA,0.5882,0.0,0.006
wine_benchmark_0414,LODA,0.5403,0.0,0.046
wine_benchmark_0415,KNN,0.4853,0.0,0.4185
wine_benchmark_0415,LOF,0.6238,0.0,0.3133
wine_benchmark_0415,PCA,0.4853,0.0,0.006
wine_benchmark_0415,LODA,0.5599,0.0,0.042
wine_benchmark_0416,KNN,0.5136,0.0,0.4204
wine_benchmark_0416,LOF,0.4322,0.0,0.3233
wine_benchmark_0416,PCA,0.3325,0.0,0.0065
wine_benchmark_0416,LODA,0.3134,0.0,0.043
wine_benchmark_0417,KNN,0.7661,0.0,0.4244
wine_benchmark_0417,LOF,0.7208,0.0,0.3223
wine_benchmark_0417,PCA,0.4951,0.0,0.006
wine_benchmark_0417,LODA,0.5232,0.0,0.045
wine_benchmark_0418,KNN,0.6481,0.0,0.4254
wine_benchmark_0418,LOF,0.6783,0.0,0.3203
wine_benchmark_0418,PCA,0.4837,0.0,0.007
wine_benchmark_0418,LODA,0.4678,0.0,0.047
wine_benchmark_0419,KNN,0.9031,0.0,0.4193
wine_benchmark_0419,LOF,0.8209,0.0,0.3313
wine_benchmark_0419,PCA,0.6708,0.0,0.007
wine_benchmark_0419,LODA,0.4749,0.0,0.045
wine_benchmark_0420,KNN,0.702,0.0,0.4494
wine_benchmark_0420,LOF,0.6276,0.0,0.3503
wine_benchmark_0420,PCA,0.3119,0.0,0.007
wine_benchmark_0420,LODA,0.2967,0.0,0.048
wine_benchmark_0421,KNN,0.8886,0.0,0.3663
wine_benchmark_0421,LOF,0.8621,0.0,0.2788
wine_benchmark_0421,PCA,0.6108,0.0,0.007
wine_benchmark_0421,LODA,0.6707,0.0,0.047
wine_benchmark_0422,KNN,0.6061,0.0,0.3523
wine_benchmark_0422,LOF,0.4692,0.0,0.2672
wine_benchmark_0422,PCA,0.3743,0.0,0.005
wine_benchmark_0422,LODA,0.5519,0.0,0.042
wine_benchmark_0423,KNN,0.6627,0.0,0.3587
wine_benchmark_0423,LOF,0.7116,0.0,0.2823
wine_benchmark_0423,PCA,0.6076,0.0,0.007
wine_benchmark_0423,LODA,0.6379,0.0,0.049
wine_benchmark_0424,KNN,0.6853,0.0,0.3493
wine_benchmark_0424,LOF,0.7234,0.0,0.2617
wine_benchmark_0424,PCA,0.7372,0.0,0.006
wine_benchmark_0424,LODA,0.6786,0.0,0.0391
wine_benchmark_0425,KNN,0.813,0.0,0.349
wine_benchmark_0425,LOF,0.7702,0.0,0.2823
wine_benchmark_0425,PCA,0.6827,0.0,0.007
wine_benchmark_0425,LODA,0.5951,0.0,0.036
wine_benchmark_0426,KNN,0.7466,0.0,0.3563
wine_benchmark_0426,LOF,0.653,0.0,0.2522
wine_benchmark_0426,PCA,0.7275,0.0,0.005
wine_benchmark_0426,LODA,0.7645,0.0,0.039
wine_benchmark_0427,KNN,0.4991,0.0,0.3493
wine_benchmark_0427,LOF,0.5503,0.0,0.2622
wine_benchmark_0427,PCA,0.5934,0.0,0.005
wine_benchmark_0427,LODA,0.6741,0.0,0.042
wine_benchmark_0428,KNN,0.4449,0.0,0.3563
wine_benchmark_0428,LOF,0.3376,0.0,0.2612
wine_benchmark_0428,PCA,0.2567,0.0,0.005
wine_benchmark_0428,LODA,0.2663,0.0,0.047
wine_benchmark_0429,KNN,0.4614,0.0,0.3503
wine_benchmark_0429,LOF,0.527,0.0,0.2652
wine_benchmark_0429,PCA,0.5186,0.0,0.005
wine_benchmark_0429,LODA,0.4771,0.0,0.046
wine_benchmark_0430,KNN,0.3843,0.0,0.3603
wine_benchmark_0430,LOF,0.3901,0.0,0.2652
wine_benchmark_0430,PCA,0.4361,0.0,0.006
wine_benchmark_0430,LODA,0.5434,0.0,0.038
wine_benchmark_0431,KNN,0.5888,0.0,0.3623
wine_benchmark_0431,LOF,0.6234,0.0,0.2652
wine_benchmark_0431,PCA,0.6228,0.0,0.005
wine_benchmark_0431,LODA,0.6406,0.25,0.0455
wine_benchmark_0432,KNN,0.6839,0.0,0.3578
wine_benchmark_0432,LOF,0.53,0.0,0.2617
wine_benchmark_0432,PCA,0.6511,0.0,0.005
wine_benchmark_0432,LODA,0.6535,0.0,0.046
wine_benchmark_0433,KNN,0.5506,0.0,0.3491
wine_benchmark_0433,LOF,0.5161,0.0,0.2773
wine_benchmark_0433,PCA,0.5421,0.0,0.006
wine_benchmark_0433,LODA,0.6225,0.0,0.036
wine_benchmark_0434,KNN,0.3564,0.0,0.3518
wine_benchmark_0434,LOF,0.3987,0.0,0.2552
wine_benchmark_0434,PCA,0.3641,0.0,0.005
wine_benchmark_0434,LODA,0.3778,0.0,0.043
wine_benchmark_0435,KNN,0.5298,0.0,0.3639
wine_benchmark_0435,LOF,0.6251,0.0,0.2492
wine_benchmark_0435,PCA,0.6584,0.0,0.005
wine_benchmark_0435,LODA,0.4467,0.0,0.045
wine_benchmark_0436,KNN,0.3879,0.0,0.3593
wine_benchmark_0436,LOF,0.415,0.0,0.2662
wine_benchmark_0436,PCA,0.1817,0.0,0.006
wine_benchmark_0436,LODA,0.3652,0.0,0.039
wine_benchmark_0437,KNN,0.3603,0.0,0.3503
wine_benchmark_0437,LOF,0.6322,0.0,0.2763
wine_benchmark_0437,PCA,0.5464,0.0,0.005
wine_benchmark_0437,LODA,0.6637,0.0,0.038
wine_benchmark_0438,KNN,0.6578,0.0,0.3443
wine_benchmark_0438,LOF,0.6302,0.0,0.2843
wine_benchmark_0438,PCA,0.194,0.0,0.006
wine_benchmark_0438,LODA,0.2765,0.0,0.04
wine_benchmark_0439,KNN,0.4715,0.0,0.3639
wine_benchmark_0439,LOF,0.4924,0.0,0.2744
wine_benchmark_0439,PCA,0.3346,0.0,0.005
wine_benchmark_0439,LODA,0.3105,0.0,0.049
wine_benchmark_0440,KNN,0.6486,0.0,0.3683
wine_benchmark_0440,LOF,0.8044,0.0,0.2883
wine_benchmark_0440,PCA,0.749,0.0,0.006
wine_benchmark_0440,LODA,0.6105,0.0,0.036
wine_benchmark_0441,KNN,0.7346,0.0,0.3493
wine_benchmark_0441,LOF,0.8122,0.0,0.2743
wine_benchmark_0441,PCA,0.662,0.25,0.005
wine_benchmark_0441,LODA,0.6198,0.0,0.037
wine_benchmark_0442,KNN,0.8373,0.0,0.3183
wine_benchmark_0442,LOF,0.7805,0.0,0.2722
wine_benchmark_0442,PCA,0.7228,0.0,0.005
wine_benchmark_0442,LODA,0.7161,0.0,0.038
wine_benchmark_0443,KNN,0.6625,0.0,0.3623
wine_benchmark_0443,LOF,0.697,0.0,0.2742
wine_benchmark_0443,PCA,0.6134,0.0,0.007
wine_benchmark_0443,LODA,0.6166,0.0,0.041
wine_benchmark_0444,KNN,0.6775,0.0,0.3533
wine_benchmark_0444,LOF,0.6706,0.0,0.2963
wine_benchmark_0444,PCA,0.6948,0.0,0.005
wine_benchmark_0444,LODA,0.6433,0.0,0.044
wine_benchmark_0445,KNN,0.7427,0.0,0.3503
wine_benchmark_0445,LOF,0.6464,0.0,0.2813
wine_benchmark_0445,PCA,0.6514,0.0,0.005
wine_benchmark_0445,LODA,0.6443,0.0,0.042
wine_benchmark_0446,KNN,0.5221,0.0,0.3593
wine_benchmark_0446,LOF,0.6637,0.0,0.2748
wine_benchmark_0446,PCA,0.5817,0.0,0.005
wine_benchmark_0446,LODA,0.5972,0.0,0.04
wine_benchmark_0447,KNN,0.572,0.0,0.3652
wine_benchmark_0447,LOF,0.5544,0.0,0.3093
wine_benchmark_0447,PCA,0.57,0.0,0.005
wine_benchmark_0447,LODA,0.6021,0.0,0.039
wine_benchmark_0448,KNN,0.9364,0.0,0.3673
wine_benchmark_0448,LOF,0.8317,0.0,0.2863
wine_benchmark_0448,PCA,0.9003,0.25,0.005
wine_benchmark_0448,LODA,0.7871,0.0,0.042
wine_benchmark_0449,KNN,0.429,0.0,0.3453
wine_benchmark_0449,LOF,0.5549,0.0,0.2832
wine_benchmark_0449,PCA,0.6249,0.0,0.005
wine_benchmark_0449,LODA,0.6585,0.0,0.039
wine_benchmark_0450,KNN,0.8328,0.0,0.3583
wine_benchmark_0450,LOF,0.8128,0.0,0.2763
wine_benchmark_0450,PCA,0.761,0.0,0.006
wine_benchmark_0450,LODA,0.7563,0.0,0.049
wine_benchmark_0451,KNN,0.3664,0.3333,0.3663
wine_benchmark_0451,LOF,0.3627,0.25,0.2682
wine_benchmark_0451,PCA,0.4304,0.25,0.005
wine_benchmark_0451,LODA,0.3893,0.25,0.05
wine_benchmark_0452,KNN,0.7167,0.0,0.3603
wine_benchmark_0452,LOF,0.6022,0.0,0.2592
wine_benchmark_0452,PCA,0.6242,0.0,0.006
wine_benchmark_0452,LODA,0.6901,0.0,0.048
wine_benchmark_0453,KNN,0.6665,0.0,0.3513
wine_benchmark_0453,LOF,0.4797,0.0,0.2582
wine_benchmark_0453,PCA,0.7307,0.0,0.005
wine_benchmark_0453,LODA,0.7285,0.0,0.041
wine_benchmark_0454,KNN,0.4034,0.0,0.3583
wine_benchmark_0454,LOF,0.4484,0.0,0.2612
wine_benchmark_0454,PCA,0.7992,0.0,0.005
wine_benchmark_0454,LODA,0.7479,0.0,0.0355
wine_benchmark_0455,KNN,0.8488,0.0,0.3729
wine_benchmark_0455,LOF,0.7,0.0,0.2707
wine_benchmark_0455,PCA,0.7586,0.0,0.006
wine_benchmark_0455,LODA,0.8267,0.0,0.047
wine_benchmark_0456,KNN,0.7581,0.0,0.3593
wine_benchmark_0456,LOF,0.5383,0.0,0.2722
wine_benchmark_0456,PCA,0.687,0.0,0.005
wine_benchmark_0456,LODA,0.5964,0.0,0.039
wine_benchmark_0457,KNN,0.8919,0.0,0.3507
wine_benchmark_0457,LOF,0.9105,0.0,0.2753
wine_benchmark_0457,PCA,0.7706,0.0,0.005
wine_benchmark_0457,LODA,0.7065,0.0,0.048
wine_benchmark_0458,KNN,0.805,0.0,0.3533
wine_benchmark_0458,LOF,0.7774,0.0,0.2622
wine_benchmark_0458,PCA,0.6025,0.0,0.005
wine_benchmark_0458,LODA,0.6462,0.0,0.046
wine_benchmark_0459,KNN,0.6903,0.0,0.3633
wine_benchmark_0459,LOF,0.6951,0.0,0.2753
wine_benchmark_0459,PCA,0.6266,0.0,0.005
wine_benchmark_0459,LODA,0.6213,0.0,0.046
wine_benchmark_0460,KNN,0.5315,0.0,0.3443
wine_benchmark_0460,LOF,0.5511,0.0,0.2552
wine_benchmark_0460,PCA,0.6378,0.0,0.005
wine_benchmark_0460,LODA,0.617,0.0,0.037
wine_benchmark_0461,KNN,0.71,0.0,0.3523
wine_benchmark_0461,LOF,0.6787,0.0,0.2702
wine_benchmark_0461,PCA,0.26,0.0,0.005
wine_benchmark_0461,LODA,0.5155,0.0,0.04
wine_benchmark_0462,KNN,0.4693,0.0,0.3529
wine_benchmark_0462,LOF,0.4354,0.0,0.256
wine_benchmark_0462,PCA,0.4035,0.0,0.005
wine_benchmark_0462,LODA,0.6201,0.0,0.041
wine_benchmark_0463,KNN,0.4435,0.0,0.3533
wine_benchmark_0463,LOF,0.3718,0.0,0.2572
wine_benchmark_0463,PCA,0.611,0.0,0.006
wine_benchmark_0463,LODA,0.7004,0.0,0.036
wine_benchmark_0464,KNN,0.7503,0.0,0.3543
wine_benchmark_0464,LOF,0.5249,0.0,0.2543
wine_benchmark_0464,PCA,0.6983,0.0,0.005
wine_benchmark_0464,LODA,0.7407,0.0,0.043
wine_benchmark_0465,KNN,0.4303,0.0,0.3503
wine_benchmark_0465,LOF,0.3985,0.0,0.2732
wine_benchmark_0465,PCA,0.7525,0.0,0.006
wine_benchmark_0465,LODA,0.8519,0.0,0.04
wine_benchmark_0466,KNN,0.4601,0.0,0.3463
wine_benchmark_0466,LOF,0.5098,0.0,0.2913
wine_benchmark_0466,PCA,0.3654,0.0,0.007
wine_benchmark_0466,LODA,0.29,0.0,0.039
wine_benchmark_0467,KNN,0.6273,0.0,0.3558
wine_benchmark_0467,LOF,0.6768,0.0,0.2993
wine_benchmark_0467,PCA,0.766,0.0,0.005
wine_benchmark_0467,LODA,0.8206,0.0,0.0371
wine_benchmark_0468,KNN,0.5905,0.0,0.3528
wine_benchmark_0468,LOF,0.5893,0.0,0.3046
wine_benchmark_0468,PCA,0.4303,0.0,0.005
wine_benchmark_0468,LODA,0.4746,0.0,0.037
wine_benchmark_0469,KNN,0.6137,0.0,0.3543
wine_benchmark_0469,LOF,0.7549,0.0,0.2758
wine_benchmark_0469,PCA,0.4807,0.0,0.005
wine_benchmark_0469,LODA,0.5663,0.0,0.045
wine_benchmark_0470,KNN,0.9959,0.0,0.3493
wine_benchmark_0470,LOF,0.9402,0.0,0.2632
wine_benchmark_0470,PCA,0.9977,0.25,0.006
wine_benchmark_0470,LODA,0.9927,0.0,0.035
wine_benchmark_0471,KNN,0.3792,0.0,0.3533
wine_benchmark_0471,LOF,0.4351,0.0,0.2602
wine_benchmark_0471,PCA,0.3271,0.0,0.006
wine_benchmark_0471,LODA,0.4506,0.0,0.043
wine_benchmark_0472,KNN,0.7069,0.0,0.3578
wine_benchmark_0472,LOF,0.6761,0.0,0.2582
wine_benchmark_0472,PCA,0.8489,0.0,0.005
wine_benchmark_0472,LODA,0.8116,0.0,0.043
wine_benchmark_0473,KNN,0.7169,0.0,0.3753
wine_benchmark_0473,LOF,0.7239,0.0,0.2602
wine_benchmark_0473,PCA,0.5767,0.0,0.007
wine_benchmark_0473,LODA,0.6139,0.0,0.044
wine_benchmark_0474,KNN,0.2178,0.0,0.3574
wine_benchmark_0474,LOF,0.2619,0.0,0.2582
wine_benchmark_0474,PCA,0.368,0.0,0.005
wine_benchmark_0474,LODA,0.3583,0.0,0.043
wine_benchmark_0475,KNN,0.3844,0.0,0.3723
wine_benchmark_0475,LOF,0.2748,0.0,0.2577
wine_benchmark_0475,PCA,0.7038,0.0,0.005
wine_benchmark_0475,LODA,0.7433,0.0,0.041
wine_benchmark_0476,KNN,0.6212,0.0,0.3533
wine_benchmark_0476,LOF,0.6725,0.0,0.2662
wine_benchmark_0476,PCA,0.8676,0.0,0.005
wine_benchmark_0476,LODA,0.8268,0.0,0.051
wine_benchmark_0477,KNN,0.5719,0.0,0.3523
wine_benchmark_0477,LOF,0.6016,0.0,0.282
wine_benchmark_0477,PCA,0.4709,0.0,0.007
wine_benchmark_0477,LODA,0.4854,0.0,0.035
wine_benchmark_0478,KNN,0.4508,0.0,0.3553
wine_benchmark_0478,LOF,0.4527,0.0,0.2712
wine_benchmark_0478,PCA,0.2251,0.0,0.005
wine_benchmark_0478,LODA,0.0909,0.0,0.043
wine_benchmark_0479,KNN,0.4395,0.0,0.3463
wine_benchmark_0479,LOF,0.6473,0.0,0.2783
wine_benchmark_0479,PCA,0.4172,0.0,0.005
wine_benchmark_0479,LODA,0.3637,0.0,0.043
wine_benchmark_0480,KNN,0.624,0.0,0.3543
wine_benchmark_0480,LOF,0.6056,0.0,0.2662
wine_benchmark_0480,PCA,0.6876,0.0,0.006
wine_benchmark_0480,LODA,0.709,0.0,0.047
wine_benchmark_0601,KNN,0.576,0.0,0.4454
wine_benchmark_0601,LOF,0.587,0.0,0.3173
wine_benchmark_0601,PCA,0.515,0.0,0.01
wine_benchmark_0601,LODA,0.6543,0.0,0.044
wine_benchmark_0602,KNN,0.6752,0.0,0.4474
wine_benchmark_0602,LOF,0.5723,0.0526,0.3263
wine_benchmark_0602,PCA,0.628,0.0,0.006
wine_benchmark_0602,LODA,0.6617,0.0,0.049
wine_benchmark_0603,KNN,0.5832,0.0,0.4234
wine_benchmark_0603,LOF,0.5627,0.0556,0.3223
wine_benchmark_0603,PCA,0.6072,0.0,0.006
wine_benchmark_0603,LODA,0.6401,0.0,0.0451
wine_benchmark_0604,KNN,0.6331,0.0,0.4193
wine_benchmark_0604,LOF,0.6046,0.0,0.3165
wine_benchmark_0604,PCA,0.5151,0.0,0.006
wine_benchmark_0604,LODA,0.5047,0.0,0.038
wine_benchmark_0605,KNN,0.6469,0.0,0.4384
wine_benchmark_0605,LOF,0.6116,0.0,0.3403
wine_benchmark_0605,PCA,0.5919,0.0,0.007
wine_benchmark_0605,LODA,0.5512,0.0,0.046
wine_benchmark_0606,KNN,0.6129,0.0,0.4204
wine_benchmark_0606,LOF,0.5242,0.0,0.3203
wine_benchmark_0606,PCA,0.5259,0.0,0.006
wine_benchmark_0606,LODA,0.5234,0.0,0.045
wine_benchmark_0607,KNN,0.6024,0.0,0.4224
wine_benchmark_0607,LOF,0.5597,0.0,0.3203
wine_benchmark_0607,PCA,0.5555,0.0,0.006
wine_benchmark_0607,LODA,0.6215,0.0,0.053
wine_benchmark_0608,KNN,0.7307,0.0,0.4244
wine_benchmark_0608,LOF,0.7102,0.0,0.3213
wine_benchmark_0608,PCA,0.6563,0.0,0.006
wine_benchmark_0608,LODA,0.5298,0.0,0.051
wine_benchmark_0609,KNN,0.6643,0.0526,0.4374
wine_benchmark_0609,LOF,0.6333,0.0,0.3173
wine_benchmark_0609,PCA,0.6405,0.0556,0.006
wine_benchmark_0609,LODA,0.7199,0.0,0.048
wine_benchmark_0610,KNN,0.7078,0.0,0.4159
wine_benchmark_0610,LOF,0.668,0.0526,0.3233
wine_benchmark_0610,PCA,0.6673,0.0526,0.006
wine_benchmark_0610,LODA,0.5865,0.0,0.046
wine_benchmark_0611,KNN,0.7245,0.0,0.4464
wine_benchmark_0611,LOF,0.6426,0.1111,0.3508
wine_benchmark_0611,PCA,0.6782,0.0556,0.006
wine_benchmark_0611,LODA,0.6441,0.0,0.045
wine_benchmark_0612,KNN,0.6829,0.0,0.4374
wine_benchmark_0612,LOF,0.6341,0.0526,0.3313
wine_benchmark_0612,PCA,0.6418,0.0,0.006
wine_benchmark_0612,LODA,0.6718,0.0,0.047
wine_benchmark_0613,KNN,0.5695,0.0,0.4306
wine_benchmark_0613,LOF,0.5197,0.0,0.3232
wine_benchmark_0613,PCA,0.576,0.0,0.006
wine_benchmark_0613,LODA,0.6319,0.0,0.046
wine_benchmark_0614,KNN,0.6945,0.0526,0.4244
wine_benchmark_0614,LOF,0.6484,0.0526,0.3203
wine_benchmark_0614,PCA,0.6682,0.0,0.006
wine_benchmark_0614,LODA,0.6723,0.0,0.043
wine_benchmark_0615,KNN,0.6281,0.0,0.4264
wine_benchmark_0615,LOF,0.636,0.0,0.3213
wine_benchmark_0615,PCA,0.5156,0.0,0.006
wine_benchmark_0615,LODA,0.6084,0.0,0.043
wine_benchmark_0616,KNN,0.5993,0.0526,0.4264
wine_benchmark_0616,LOF,0.6248,0.0526,0.3158
wine_benchmark_0616,PCA,0.6523,0.0,0.006
wine_benchmark_0616,LODA,0.6429,0.0,0.047
wine_benchmark_0617,KNN,0.6002,0.0,0.4284
wine_benchmark_0617,LOF,0.6202,0.0,0.3243
wine_benchmark_0617,PCA,0.4667,0.0,0.006
wine_benchmark_0617,LODA,0.3845,0.0,0.044
wine_benchmark_0618,KNN,0.7086,0.0526,0.4209
wine_benchmark_0618,LOF,0.677,0.0526,0.3273
wine_benchmark_0618,PCA,0.6625,0.0526,0.006
wine_benchmark_0618,LODA,0.6537,0.0526,0.045
wine_benchmark_0619,KNN,0.7364,0.0526,0.4564
wine_benchmark_0619,LOF,0.6286,0.0,0.3473
wine_benchmark_0619,PCA,0.65,0.0526,0.006
wine_benchmark_0619,LODA,0.7187,0.0556,0.043
wine_benchmark_0620,KNN,0.6029,0.0,0.4454
wine_benchmark_0620,LOF,0.6104,0.0,0.3373
wine_benchmark_0620,PCA,0.4361,0.0,0.006
wine_benchmark_0620,LODA,0.5151,0.0,0.044
wine_benchmark_0621,KNN,0.7263,0.1053,0.4449
wine_benchmark_0621,LOF,0.7279,0.0556,0.3563
wine_benchmark_0621,PCA,0.6531,0.1053,0.006
wine_benchmark_0621,LODA,0.6598,0.1053,0.045
wine_benchmark_0622,KNN,0.7364,0.1053,0.4454
wine_benchmark_0622,LOF,0.6744,0.1053,0.3433
wine_benchmark_0622,PCA,0.7222,0.1111,0.006
wine_benchmark_0622,LODA,0.7246,0.1053,0.049
wine_benchmark_0623,KNN,0.6012,0.0526,0.4174
wine_benchmark_0623,LOF,0.6155,0.0526,0.3268
wine_benchmark_0623,PCA,0.6227,0.0,0.006
wine_benchmark_0623,LODA,0.6349,0.0,0.048
wine_benchmark_0624,KNN,0.6806,0.1053,0.4314
wine_benchmark_0624,LOF,0.6256,0.1111,0.3333
wine_benchmark_0624,PCA,0.6605,0.1053,0.006
wine_benchmark_0624,LODA,0.6728,0.0526,0.044
wine_benchmark_0625,KNN,0.7048,0.0526,0.4438
wine_benchmark_0625,LOF,0.7121,0.0526,0.3413
wine_benchmark_0625,PCA,0.6697,0.0526,0.006
wine_benchmark_0625,LODA,0.6158,0.0526,0.048
wine_benchmark_0626,KNN,0.6542,0.0526,0.4604
wine_benchmark_0626,LOF,0.673,0.1111,0.3443
wine_benchmark_0626,PCA,0.557,0.0556,0.006
wine_benchmark_0626,LODA,0.661,0.0526,0.042
wine_benchmark_0627,KNN,0.6855,0.0,0.4184
wine_benchmark_0627,LOF,0.5694,0.0526,0.3353
