benchmark_id,Model,ROC,precision at rank n,execution time
imgseg_benchmark_0702,LOF,0.8364,0.1667,0.0621
imgseg_benchmark_0702,PCA,0.8234,0.0,0.003
imgseg_benchmark_0702,LODA,0.8103,0.0,0.027
imgseg_benchmark_0703,KNN,0.8903,0.0,0.1044
imgseg_benchmark_0703,LOF,0.9516,0.1667,0.055
imgseg_benchmark_0703,PCA,0.8164,0.0,0.002
imgseg_benchmark_0703,LODA,0.6902,0.0,0.019
imgseg_benchmark_0704,KNN,0.8855,0.0,0.1001
imgseg_benchmark_0704,LOF,0.9471,0.6667,0.049
imgseg_benchmark_0704,PCA,0.8899,0.0,0.003
imgseg_benchmark_0704,LODA,0.8312,0.0,0.02
imgseg_benchmark_0705,KNN,0.8413,0.0,0.1001
imgseg_benchmark_0705,LOF,0.9066,0.3333,0.05
imgseg_benchmark_0705,PCA,0.7031,0.0,0.003
imgseg_benchmark_0705,LODA,0.4696,0.0,0.022
imgseg_benchmark_0706,KNN,0.8058,0.0,0.0961
imgseg_benchmark_0706,LOF,0.7894,0.3333,0.048
imgseg_benchmark_0706,PCA,0.5102,0.0,0.003
imgseg_benchmark_0706,LODA,0.6448,0.1667,0.021
imgseg_benchmark_0707,KNN,0.8025,0.0,0.0991
imgseg_benchmark_0707,LOF,0.8406,0.3333,0.05
imgseg_benchmark_0707,PCA,0.8068,0.0,0.003
imgseg_benchmark_0707,LODA,0.7124,0.0,0.021
imgseg_benchmark_0708,KNN,0.9752,0.0,0.042
imgseg_benchmark_0708,LOF,0.9968,0.5,0.018
imgseg_benchmark_0708,PCA,0.9813,0.0,0.002
imgseg_benchmark_0708,LODA,0.9436,0.0,0.017
imgseg_benchmark_0709,KNN,0.9245,0.0,0.1031
imgseg_benchmark_0709,LOF,0.9502,0.5,0.048
imgseg_benchmark_0709,PCA,0.7196,0.0,0.003
imgseg_benchmark_0709,LODA,0.7399,0.1667,0.02
imgseg_benchmark_0710,KNN,0.8779,0.0,0.1041
imgseg_benchmark_0710,LOF,0.9327,0.3333,0.055
imgseg_benchmark_0710,PCA,0.6839,0.0,0.003
imgseg_benchmark_0710,LODA,0.6508,0.0,0.02
imgseg_benchmark_0711,KNN,0.8909,0.0,0.0996
imgseg_benchmark_0711,LOF,0.9776,0.5,0.053
imgseg_benchmark_0711,PCA,0.8333,0.0,0.003
imgseg_benchmark_0711,LODA,0.8044,0.1667,0.021
imgseg_benchmark_0712,KNN,0.9206,0.0,0.1056
imgseg_benchmark_0712,LOF,0.9084,0.2,0.054
imgseg_benchmark_0712,PCA,0.8584,0.0,0.003
imgseg_benchmark_0712,LODA,0.7856,0.0,0.025
imgseg_benchmark_0713,KNN,0.9056,0.0,0.1051
imgseg_benchmark_0713,LOF,0.9555,0.3333,0.054
imgseg_benchmark_0713,PCA,0.6702,0.0,0.003
imgseg_benchmark_0713,LODA,0.571,0.0,0.021
imgseg_benchmark_0714,KNN,0.9296,0.0,0.1051
imgseg_benchmark_0714,LOF,0.9184,0.1667,0.0571
imgseg_benchmark_0714,PCA,0.7926,0.0,0.003
imgseg_benchmark_0714,LODA,0.7566,0.0,0.021
imgseg_benchmark_0715,KNN,0.9077,0.0,0.1001
imgseg_benchmark_0715,LOF,0.8447,0.5,0.052
imgseg_benchmark_0715,PCA,0.7977,0.0,0.003
imgseg_benchmark_0715,LODA,0.7553,0.0,0.02
imgseg_benchmark_0716,KNN,0.9606,0.0,0.0981
imgseg_benchmark_0716,LOF,0.9785,0.6667,0.0546
imgseg_benchmark_0716,PCA,0.9324,0.0,0.002
imgseg_benchmark_0716,LODA,0.9202,0.0,0.02
imgseg_benchmark_0717,KNN,0.9032,0.0,0.0891
imgseg_benchmark_0717,LOF,0.925,0.3333,0.041
imgseg_benchmark_0717,PCA,0.7359,0.0,0.002
imgseg_benchmark_0717,LODA,0.7919,0.1667,0.02
imgseg_benchmark_0718,KNN,0.9607,0.0,0.1027
imgseg_benchmark_0718,LOF,0.9841,0.6667,0.055
imgseg_benchmark_0718,PCA,0.908,0.0,0.003
imgseg_benchmark_0718,LODA,0.9562,0.0,0.02
imgseg_benchmark_0719,KNN,0.9258,0.0,0.1021
imgseg_benchmark_0719,LOF,0.9739,0.6667,0.0515
imgseg_benchmark_0719,PCA,0.8858,0.0,0.003
imgseg_benchmark_0719,LODA,0.7487,0.1667,0.02
imgseg_benchmark_0720,KNN,0.8224,0.0,0.1005
imgseg_benchmark_0720,LOF,0.9078,0.5,0.0571
imgseg_benchmark_0720,PCA,0.6501,0.0,0.002
imgseg_benchmark_0720,LODA,0.6522,0.0,0.021
imgseg_benchmark_0901,KNN,0.8044,0.0833,0.1017
imgseg_benchmark_0901,LOF,0.8587,0.25,0.05
imgseg_benchmark_0901,PCA,0.7498,0.0,0.003
imgseg_benchmark_0901,LODA,0.6946,0.1667,0.02
imgseg_benchmark_0902,KNN,0.8145,0.0,0.0971
imgseg_benchmark_0902,LOF,0.9154,0.25,0.05
imgseg_benchmark_0902,PCA,0.7326,0.0,0.003
imgseg_benchmark_0902,LODA,0.6209,0.1667,0.02
imgseg_benchmark_0903,KNN,0.7433,0.0833,0.1001
imgseg_benchmark_0903,LOF,0.8077,0.1667,0.0591
imgseg_benchmark_0903,PCA,0.6131,0.0909,0.003
imgseg_benchmark_0903,LODA,0.5473,0.0833,0.023
imgseg_benchmark_0904,KNN,0.891,0.0,0.1003
imgseg_benchmark_0904,LOF,0.9118,0.25,0.0551
imgseg_benchmark_0904,PCA,0.7113,0.0,0.003
imgseg_benchmark_0904,LODA,0.7179,0.1667,0.019
imgseg_benchmark_0905,KNN,0.7856,0.0,0.1021
imgseg_benchmark_0905,LOF,0.8282,0.3333,0.05
imgseg_benchmark_0905,PCA,0.7649,0.0,0.003
imgseg_benchmark_0905,LODA,0.8219,0.0,0.02
imgseg_benchmark_0906,KNN,0.7948,0.0,0.1021
imgseg_benchmark_0906,LOF,0.8326,0.4167,0.052
imgseg_benchmark_0906,PCA,0.7474,0.0,0.003
imgseg_benchmark_0906,LODA,0.7906,0.1667,0.0205
imgseg_benchmark_0907,KNN,0.8451,0.0,0.0961
imgseg_benchmark_0907,LOF,0.8782,0.4167,0.049
imgseg_benchmark_0907,PCA,0.8126,0.0,0.002
imgseg_benchmark_0907,LODA,0.7211,0.0,0.019
imgseg_benchmark_0908,KNN,0.6719,0.0833,0.0961
imgseg_benchmark_0908,LOF,0.7785,0.0909,0.052
imgseg_benchmark_0908,PCA,0.5678,0.0,0.003
imgseg_benchmark_0908,LODA,0.5337,0.0,0.02
imgseg_benchmark_0909,KNN,0.8268,0.0,0.1001
imgseg_benchmark_0909,LOF,0.9084,0.3636,0.051
imgseg_benchmark_0909,PCA,0.7109,0.0,0.002
imgseg_benchmark_0909,LODA,0.6711,0.1667,0.021
imgseg_benchmark_0910,KNN,0.8496,0.0833,0.1021
imgseg_benchmark_0910,LOF,0.8728,0.3333,0.054
imgseg_benchmark_0910,PCA,0.7673,0.0833,0.002
imgseg_benchmark_0910,LODA,0.6532,0.25,0.019
imgseg_benchmark_0911,KNN,0.8714,0.0,0.0981
imgseg_benchmark_0911,LOF,0.9151,0.5,0.048
imgseg_benchmark_0911,PCA,0.799,0.0,0.003
imgseg_benchmark_0911,LODA,0.711,0.0,0.02
imgseg_benchmark_0912,KNN,0.8276,0.0,0.1041
imgseg_benchmark_0912,LOF,0.8695,0.25,0.051
imgseg_benchmark_0912,PCA,0.6721,0.0,0.003
imgseg_benchmark_0912,LODA,0.6389,0.0,0.022
imgseg_benchmark_0913,KNN,0.7797,0.0,0.0991
imgseg_benchmark_0913,LOF,0.8211,0.1818,0.048
imgseg_benchmark_0913,PCA,0.6183,0.0,0.002
imgseg_benchmark_0913,LODA,0.5513,0.0,0.019
imgseg_benchmark_0914,KNN,0.8991,0.0909,0.0971
imgseg_benchmark_0914,LOF,0.8958,0.25,0.045
imgseg_benchmark_0914,PCA,0.7167,0.0,0.003
imgseg_benchmark_0914,LODA,0.4124,0.1818,0.019
imgseg_benchmark_0915,KNN,0.7953,0.0,0.1011
imgseg_benchmark_0915,LOF,0.8286,0.1667,0.054
imgseg_benchmark_0915,PCA,0.6969,0.0,0.003
imgseg_benchmark_0915,LODA,0.6174,0.0,0.019
imgseg_benchmark_0916,KNN,0.8289,0.0909,0.0981
imgseg_benchmark_0916,LOF,0.9397,0.3333,0.051
imgseg_benchmark_0916,PCA,0.724,0.0833,0.003
imgseg_benchmark_0916,LODA,0.7527,0.25,0.02
imgseg_benchmark_0917,KNN,0.8736,0.0,0.0991
imgseg_benchmark_0917,LOF,0.9308,0.4167,0.052
imgseg_benchmark_0917,PCA,0.7677,0.0,0.003
imgseg_benchmark_0917,LODA,0.7783,0.0,0.02
imgseg_benchmark_0918,KNN,0.8274,0.0,0.0961
imgseg_benchmark_0918,LOF,0.8447,0.4167,0.048
imgseg_benchmark_0918,PCA,0.7478,0.0,0.002
imgseg_benchmark_0918,LODA,0.7128,0.3333,0.02
imgseg_benchmark_0919,KNN,0.8759,0.0,0.1081
imgseg_benchmark_0919,LOF,0.914,0.1667,0.0581
imgseg_benchmark_0919,PCA,0.7771,0.0,0.003
imgseg_benchmark_0919,LODA,0.6671,0.1667,0.024
imgseg_benchmark_0920,KNN,0.7365,0.0833,0.0971
imgseg_benchmark_0920,LOF,0.8828,0.3333,0.047
imgseg_benchmark_0920,PCA,0.7187,0.0909,0.003
imgseg_benchmark_0920,LODA,0.6167,0.1667,0.02
imgseg_benchmark_0921,KNN,0.8801,0.0,0.1001
imgseg_benchmark_0921,LOF,0.8827,0.5,0.051
imgseg_benchmark_0921,PCA,0.8241,0.0,0.003
imgseg_benchmark_0921,LODA,0.8219,0.0833,0.02
imgseg_benchmark_0922,KNN,0.8969,0.0,0.1011
imgseg_benchmark_0922,LOF,0.9432,0.5833,0.049
imgseg_benchmark_0922,PCA,0.8166,0.0,0.003
imgseg_benchmark_0922,LODA,0.8338,0.2727,0.02
imgseg_benchmark_0923,KNN,0.8296,0.0,0.0981
imgseg_benchmark_0923,LOF,0.895,0.3333,0.05
imgseg_benchmark_0923,PCA,0.79,0.0,0.003
imgseg_benchmark_0923,LODA,0.8265,0.1667,0.021
imgseg_benchmark_0924,KNN,0.8195,0.0,0.1007
imgseg_benchmark_0924,LOF,0.85,0.1667,0.052
imgseg_benchmark_0924,PCA,0.7516,0.0,0.002
imgseg_benchmark_0924,LODA,0.7407,0.1667,0.021
imgseg_benchmark_0925,KNN,0.9181,0.0,0.0981
imgseg_benchmark_0925,LOF,0.9465,0.5833,0.049
imgseg_benchmark_0925,PCA,0.7849,0.0,0.003
imgseg_benchmark_0925,LODA,0.7763,0.0,0.02
imgseg_benchmark_0926,KNN,0.8869,0.0,0.0981
imgseg_benchmark_0926,LOF,0.8587,0.3333,0.048
imgseg_benchmark_0926,PCA,0.8131,0.0,0.003
imgseg_benchmark_0926,LODA,0.74,0.0,0.021
imgseg_benchmark_0927,KNN,0.8854,0.0,0.0991
imgseg_benchmark_0927,LOF,0.9678,0.5,0.047
imgseg_benchmark_0927,PCA,0.8537,0.1667,0.003
imgseg_benchmark_0927,LODA,0.7696,0.1667,0.019
imgseg_benchmark_0928,KNN,0.8472,0.0,0.0951
imgseg_benchmark_0928,LOF,0.8442,0.5,0.05
imgseg_benchmark_0928,PCA,0.8375,0.0,0.003
imgseg_benchmark_0928,LODA,0.8077,0.3333,0.02
imgseg_benchmark_0929,KNN,0.929,0.0,0.0971
imgseg_benchmark_0929,LOF,0.9591,0.4167,0.047
imgseg_benchmark_0929,PCA,0.7802,0.0833,0.002
imgseg_benchmark_0929,LODA,0.6846,0.1667,0.021
imgseg_benchmark_0930,KNN,0.8254,0.0,0.1052
imgseg_benchmark_0930,LOF,0.8939,0.25,0.0571
imgseg_benchmark_0930,PCA,0.7146,0.0,0.003
imgseg_benchmark_0930,LODA,0.6795,0.1667,0.02
imgseg_benchmark_0931,KNN,0.8281,0.0,0.1041
imgseg_benchmark_0931,LOF,0.8895,0.25,0.0561
imgseg_benchmark_0931,PCA,0.7254,0.0,0.003
imgseg_benchmark_0931,LODA,0.7076,0.1667,0.021
imgseg_benchmark_0932,KNN,0.9467,0.0,0.0941
imgseg_benchmark_0932,LOF,0.9523,0.5,0.046
imgseg_benchmark_0932,PCA,0.8601,0.0,0.003
imgseg_benchmark_0932,LODA,0.7748,0.0,0.02
imgseg_benchmark_0933,KNN,0.8755,0.0,0.0961
imgseg_benchmark_0933,LOF,0.8439,0.5,0.048
imgseg_benchmark_0933,PCA,0.7985,0.0,0.003
imgseg_benchmark_0933,LODA,0.7445,0.0,0.022
imgseg_benchmark_0934,KNN,0.8946,0.0,0.1011
imgseg_benchmark_0934,LOF,0.9141,0.4167,0.05
imgseg_benchmark_0934,PCA,0.8345,0.0,0.003
imgseg_benchmark_0934,LODA,0.7716,0.25,0.022
imgseg_benchmark_0935,KNN,0.8321,0.0,0.1041
imgseg_benchmark_0935,LOF,0.9134,0.4167,0.051
imgseg_benchmark_0935,PCA,0.8423,0.0,0.002
imgseg_benchmark_0935,LODA,0.7482,0.0,0.02
imgseg_benchmark_0936,KNN,0.8288,0.0,0.0991
imgseg_benchmark_0936,LOF,0.9275,0.25,0.051
imgseg_benchmark_0936,PCA,0.6577,0.0,0.003
imgseg_benchmark_0936,LODA,0.6615,0.1667,0.022
imgseg_benchmark_0937,KNN,0.7214,0.0,0.1021
imgseg_benchmark_0937,LOF,0.8382,0.25,0.05
imgseg_benchmark_0937,PCA,0.6596,0.0,0.003
imgseg_benchmark_0937,LODA,0.6252,0.1818,0.02
imgseg_benchmark_0938,KNN,0.7776,0.0833,0.1001
imgseg_benchmark_0938,LOF,0.8823,0.3636,0.049
imgseg_benchmark_0938,PCA,0.7118,0.0833,0.003
imgseg_benchmark_0938,LODA,0.7736,0.1667,0.02
imgseg_benchmark_0939,KNN,0.8508,0.0,0.1041
imgseg_benchmark_0939,LOF,0.9069,0.5,0.051
imgseg_benchmark_0939,PCA,0.8749,0.0833,0.003
imgseg_benchmark_0939,LODA,0.8326,0.0833,0.02
imgseg_benchmark_0940,KNN,0.8698,0.0,0.1011
imgseg_benchmark_0940,LOF,0.9201,0.3333,0.055
imgseg_benchmark_0940,PCA,0.8526,0.0,0.002
imgseg_benchmark_0940,LODA,0.7747,0.0,0.02
imgseg_benchmark_0941,KNN,0.8174,0.0,0.0991
imgseg_benchmark_0941,LOF,0.6003,0.0833,0.055
imgseg_benchmark_0941,PCA,0.7231,0.0,0.003
imgseg_benchmark_0941,LODA,0.7945,0.0,0.02
imgseg_benchmark_0942,KNN,0.8187,0.0,0.0971
imgseg_benchmark_0942,LOF,0.8347,0.1667,0.05
imgseg_benchmark_0942,PCA,0.5549,0.0,0.003
imgseg_benchmark_0942,LODA,0.624,0.0833,0.02
imgseg_benchmark_0943,KNN,0.8342,0.0,0.1031
imgseg_benchmark_0943,LOF,0.5347,0.0,0.0571
imgseg_benchmark_0943,PCA,0.9521,0.0,0.003
imgseg_benchmark_0943,LODA,0.9496,0.0,0.021
imgseg_benchmark_0944,KNN,0.8493,0.0,0.1051
imgseg_benchmark_0944,LOF,0.8472,0.0,0.0561
imgseg_benchmark_0944,PCA,0.6917,0.0,0.002
imgseg_benchmark_0944,LODA,0.7243,0.0,0.021
imgseg_benchmark_0945,KNN,0.8941,0.0,0.0961
imgseg_benchmark_0945,LOF,0.9954,0.5833,0.05
imgseg_benchmark_0945,PCA,0.9836,0.0,0.003
imgseg_benchmark_0945,LODA,0.9848,0.3333,0.02
imgseg_benchmark_0946,KNN,0.6987,0.0,0.1061
imgseg_benchmark_0946,LOF,0.811,0.0,0.0641
imgseg_benchmark_0946,PCA,0.8538,0.0,0.003
imgseg_benchmark_0946,LODA,0.8216,0.0,0.022
imgseg_benchmark_0947,KNN,0.6844,0.0,0.1081
imgseg_benchmark_0947,LOF,0.8619,0.0,0.0601
imgseg_benchmark_0947,PCA,0.3004,0.0,0.003
imgseg_benchmark_0947,LODA,0.2878,0.0,0.021
imgseg_benchmark_0948,KNN,0.8082,0.0,0.1037
imgseg_benchmark_0948,LOF,0.8537,0.3636,0.052
imgseg_benchmark_0948,PCA,0.5946,0.0,0.003
imgseg_benchmark_0948,LODA,0.5661,0.0833,0.019
imgseg_benchmark_0949,KNN,0.7814,0.0,0.0951
imgseg_benchmark_0949,LOF,0.9938,0.5833,0.048
imgseg_benchmark_0949,PCA,0.983,0.0,0.003
imgseg_benchmark_0949,LODA,0.9775,0.0,0.019
imgseg_benchmark_0950,KNN,0.8763,0.0,0.1016
imgseg_benchmark_0950,LOF,0.9031,0.25,0.0508
imgseg_benchmark_0950,PCA,0.7072,0.0,0.002
imgseg_benchmark_0950,LODA,0.5952,0.1667,0.02
imgseg_benchmark_0951,KNN,0.7017,0.0,0.1013
imgseg_benchmark_0951,LOF,0.8275,0.0909,0.049
imgseg_benchmark_0951,PCA,0.4282,0.0,0.002
imgseg_benchmark_0951,LODA,0.4971,0.0,0.021
imgseg_benchmark_0952,KNN,0.5549,0.0,0.1071
imgseg_benchmark_0952,LOF,0.5083,0.0,0.0571
imgseg_benchmark_0952,PCA,0.8178,0.0,0.003
imgseg_benchmark_0952,LODA,0.6669,0.0,0.02
imgseg_benchmark_0953,KNN,0.7971,0.0,0.0971
imgseg_benchmark_0953,LOF,0.8192,0.25,0.047
imgseg_benchmark_0953,PCA,0.6832,0.0,0.003
imgseg_benchmark_0953,LODA,0.6266,0.0909,0.02
imgseg_benchmark_0954,KNN,0.3038,0.0,0.1121
imgseg_benchmark_0954,LOF,0.773,0.0,0.0571
imgseg_benchmark_0954,PCA,0.4909,0.0,0.003
imgseg_benchmark_0954,LODA,0.5905,0.0,0.024
imgseg_benchmark_0955,KNN,0.8426,0.0,0.1021
imgseg_benchmark_0955,LOF,0.8187,0.0833,0.054
imgseg_benchmark_0955,PCA,0.7147,0.0,0.003
imgseg_benchmark_0955,LODA,0.6433,0.0,0.02
imgseg_benchmark_0956,KNN,0.2071,0.0,0.1091
imgseg_benchmark_0956,LOF,0.978,0.0,0.056
imgseg_benchmark_0956,PCA,0.9811,0.0,0.003
imgseg_benchmark_0956,LODA,0.9825,0.0,0.021
imgseg_benchmark_0957,KNN,0.5942,0.0,0.1051
imgseg_benchmark_0957,LOF,0.8568,0.0,0.0571
imgseg_benchmark_0957,PCA,0.2074,0.0,0.003
imgseg_benchmark_0957,LODA,0.3953,0.0,0.023
imgseg_benchmark_0958,KNN,0.8761,0.0,0.0981
imgseg_benchmark_0958,LOF,0.9889,0.6667,0.051
imgseg_benchmark_0958,PCA,0.9827,0.0,0.003
imgseg_benchmark_0958,LODA,0.9919,0.25,0.023
imgseg_benchmark_0959,KNN,0.8881,0.0,0.0991
imgseg_benchmark_0959,LOF,0.9539,0.5,0.049
imgseg_benchmark_0959,PCA,0.846,0.0,0.003
imgseg_benchmark_0959,LODA,0.7781,0.0,0.02
imgseg_benchmark_0960,KNN,0.3117,0.0,0.1051
imgseg_benchmark_0960,LOF,0.6736,0.0,0.0561
imgseg_benchmark_0960,PCA,0.5106,0.0,0.003
imgseg_benchmark_0960,LODA,0.3366,0.0,0.021
imgseg_benchmark_0961,KNN,0.8766,0.0,0.0976
imgseg_benchmark_0961,LOF,0.9595,0.6667,0.049
imgseg_benchmark_0961,PCA,0.903,0.0,0.003
imgseg_benchmark_0961,LODA,0.7973,0.0,0.024
imgseg_benchmark_0962,KNN,0.8255,0.0,0.0981
imgseg_benchmark_0962,LOF,0.7875,0.0833,0.052
imgseg_benchmark_0962,PCA,0.6404,0.0,0.003
imgseg_benchmark_0962,LODA,0.6282,0.0,0.02
imgseg_benchmark_0963,KNN,0.7449,0.0,0.0971
imgseg_benchmark_0963,LOF,0.8704,0.25,0.051
imgseg_benchmark_0963,PCA,0.6272,0.0,0.003
imgseg_benchmark_0963,LODA,0.6879,0.0833,0.02
imgseg_benchmark_0964,KNN,0.8447,0.0909,0.1031
imgseg_benchmark_0964,LOF,0.9017,0.3333,0.052
imgseg_benchmark_0964,PCA,0.6784,0.0909,0.003
imgseg_benchmark_0964,LODA,0.6766,0.1818,0.02
imgseg_benchmark_0965,KNN,0.8735,0.0,0.1031
imgseg_benchmark_0965,LOF,0.9454,0.3333,0.0591
imgseg_benchmark_0965,PCA,0.7318,0.0,0.002
imgseg_benchmark_0965,LODA,0.6231,0.1667,0.02
imgseg_benchmark_0966,KNN,0.8959,0.0,0.1001
imgseg_benchmark_0966,LOF,0.9283,0.1818,0.0531
imgseg_benchmark_0966,PCA,0.7107,0.0,0.003
imgseg_benchmark_0966,LODA,0.6489,0.0,0.022
imgseg_benchmark_0967,KNN,0.8798,0.0,0.0971
imgseg_benchmark_0967,LOF,0.9142,0.3333,0.0581
imgseg_benchmark_0967,PCA,0.7043,0.0,0.003
imgseg_benchmark_0967,LODA,0.7546,0.0833,0.02
imgseg_benchmark_0968,KNN,0.8545,0.0,0.0991
imgseg_benchmark_0968,LOF,0.9355,0.3333,0.049
imgseg_benchmark_0968,PCA,0.6888,0.0,0.003
imgseg_benchmark_0968,LODA,0.7625,0.25,0.02
imgseg_benchmark_0969,KNN,0.8836,0.0,0.1027
imgseg_benchmark_0969,LOF,0.9496,0.4167,0.0591
imgseg_benchmark_0969,PCA,0.7618,0.0,0.002
imgseg_benchmark_0969,LODA,0.7686,0.0,0.019
imgseg_benchmark_0970,KNN,0.8752,0.0,0.0991
imgseg_benchmark_0970,LOF,0.9251,0.3333,0.053
imgseg_benchmark_0970,PCA,0.7448,0.0,0.003
imgseg_benchmark_0970,LODA,0.7268,0.0833,0.02
imgseg_benchmark_0971,KNN,0.8266,0.0,0.0986
imgseg_benchmark_0971,LOF,0.93,0.4167,0.048
imgseg_benchmark_0971,PCA,0.7983,0.0,0.002
imgseg_benchmark_0971,LODA,0.737,0.1667,0.019
imgseg_benchmark_0972,KNN,0.8399,0.0,0.0941
imgseg_benchmark_0972,LOF,0.9147,0.4167,0.046
imgseg_benchmark_0972,PCA,0.7601,0.0,0.003
imgseg_benchmark_0972,LODA,0.8107,0.3333,0.021
imgseg_benchmark_0973,KNN,0.8636,0.0,0.1018
imgseg_benchmark_0973,LOF,0.9557,0.4167,0.05
imgseg_benchmark_0973,PCA,0.8303,0.0,0.002
imgseg_benchmark_0973,LODA,0.8194,0.0833,0.021
imgseg_benchmark_0974,KNN,0.6619,0.0,0.1081
imgseg_benchmark_0974,LOF,0.8601,0.1667,0.0621
imgseg_benchmark_0974,PCA,0.5674,0.0,0.003
imgseg_benchmark_0974,LODA,0.661,0.0833,0.021
imgseg_benchmark_0975,KNN,0.8875,0.0,0.0995
imgseg_benchmark_0975,LOF,0.9596,0.6667,0.055
imgseg_benchmark_0975,PCA,0.8945,0.0,0.003
imgseg_benchmark_0975,LODA,0.8667,0.0,0.019
imgseg_benchmark_0976,KNN,0.842,0.0,0.1031
imgseg_benchmark_0976,LOF,0.9266,0.4167,0.052
imgseg_benchmark_0976,PCA,0.689,0.25,0.002
imgseg_benchmark_0976,LODA,0.6328,0.25,0.019
imgseg_benchmark_0977,KNN,0.8683,0.0,0.0991
imgseg_benchmark_0977,LOF,0.8662,0.1667,0.049
imgseg_benchmark_0977,PCA,0.7891,0.0,0.003
imgseg_benchmark_0977,LODA,0.7206,0.1667,0.02
imgseg_benchmark_0978,KNN,0.7985,0.0,0.1041
imgseg_benchmark_0978,LOF,0.8845,0.25,0.052
imgseg_benchmark_0978,PCA,0.6853,0.0,0.003
imgseg_benchmark_0978,LODA,0.6319,0.0833,0.019
imgseg_benchmark_0979,KNN,0.8723,0.0,0.1041
imgseg_benchmark_0979,LOF,0.8878,0.4167,0.052
imgseg_benchmark_0979,PCA,0.8195,0.0,0.003
imgseg_benchmark_0979,LODA,0.6449,0.1667,0.02
imgseg_benchmark_0980,KNN,0.8026,0.0,0.0991
imgseg_benchmark_0980,LOF,0.8073,0.25,0.052
imgseg_benchmark_0980,PCA,0.7108,0.0,0.004
imgseg_benchmark_0980,LODA,0.6375,0.25,0.024
imgseg_benchmark_0981,KNN,0.8148,0.0,0.1011
imgseg_benchmark_0981,LOF,0.8053,0.25,0.05
imgseg_benchmark_0981,PCA,0.7231,0.0,0.003
imgseg_benchmark_0981,LODA,0.5887,0.0,0.02
imgseg_benchmark_0982,KNN,0.7825,0.0,0.1031
imgseg_benchmark_0982,LOF,0.8857,0.4167,0.05
imgseg_benchmark_0982,PCA,0.6992,0.0,0.003
imgseg_benchmark_0982,LODA,0.6023,0.0,0.019
imgseg_benchmark_0983,KNN,0.818,0.0,0.0981
imgseg_benchmark_0983,LOF,0.8913,0.3333,0.049
imgseg_benchmark_0983,PCA,0.6281,0.0,0.003
imgseg_benchmark_0983,LODA,0.6845,0.0,0.02
imgseg_benchmark_0984,KNN,0.868,0.0,0.0991
imgseg_benchmark_0984,LOF,0.9031,0.5,0.054
imgseg_benchmark_0984,PCA,0.7237,0.0,0.003
imgseg_benchmark_0984,LODA,0.7217,0.0,0.02
imgseg_benchmark_0985,KNN,0.8982,0.0,0.0931
imgseg_benchmark_0985,LOF,0.9509,0.3333,0.046
imgseg_benchmark_0985,PCA,0.7655,0.0,0.003
imgseg_benchmark_0985,LODA,0.4479,0.0,0.02
imgseg_benchmark_0986,KNN,0.8074,0.0,0.0996
imgseg_benchmark_0986,LOF,0.7681,0.3333,0.05
imgseg_benchmark_0986,PCA,0.8439,0.0,0.002
imgseg_benchmark_0986,LODA,0.6677,0.1667,0.02
imgseg_benchmark_0987,KNN,0.8144,0.0,0.0991
imgseg_benchmark_0987,LOF,0.9087,0.1667,0.054
imgseg_benchmark_0987,PCA,0.6485,0.0,0.002
imgseg_benchmark_0987,LODA,0.6775,0.0833,0.02
imgseg_benchmark_0988,KNN,0.802,0.0,0.1019
imgseg_benchmark_0988,LOF,0.9346,0.25,0.05
imgseg_benchmark_0988,PCA,0.6768,0.0,0.003
imgseg_benchmark_0988,LODA,0.593,0.25,0.025
imgseg_benchmark_0989,KNN,0.8581,0.0,0.1031
imgseg_benchmark_0989,LOF,0.9207,0.25,0.052
imgseg_benchmark_0989,PCA,0.7941,0.0,0.003
imgseg_benchmark_0989,LODA,0.6903,0.0,0.021
imgseg_benchmark_0990,KNN,0.8025,0.0,0.1021
imgseg_benchmark_0990,LOF,0.9173,0.25,0.054
imgseg_benchmark_0990,PCA,0.7407,0.0,0.003
imgseg_benchmark_0990,LODA,0.6975,0.1667,0.024
imgseg_benchmark_0991,KNN,0.9184,0.0,0.1121
imgseg_benchmark_0991,LOF,0.9211,0.3333,0.049
imgseg_benchmark_0991,PCA,0.7943,0.0,0.003
imgseg_benchmark_0991,LODA,0.6935,0.25,0.02
imgseg_benchmark_0992,KNN,0.7761,0.0,0.1027
imgseg_benchmark_0992,LOF,0.8583,0.3333,0.0599
imgseg_benchmark_0992,PCA,0.6989,0.0,0.002
imgseg_benchmark_0992,LODA,0.7075,0.0833,0.024
imgseg_benchmark_0993,KNN,0.8697,0.0,0.0941
imgseg_benchmark_0993,LOF,0.9209,0.3636,0.052
imgseg_benchmark_0993,PCA,0.757,0.0,0.003
imgseg_benchmark_0993,LODA,0.7754,0.25,0.023
imgseg_benchmark_0994,KNN,0.8984,0.0,0.1024
imgseg_benchmark_0994,LOF,0.9541,0.5,0.052
imgseg_benchmark_0994,PCA,0.7803,0.0,0.003
imgseg_benchmark_0994,LODA,0.8295,0.0,0.023
imgseg_benchmark_0995,KNN,0.8867,0.0,0.0991
imgseg_benchmark_0995,LOF,0.9149,0.3333,0.049
imgseg_benchmark_0995,PCA,0.8519,0.0833,0.002
imgseg_benchmark_0995,LODA,0.7525,0.25,0.02
imgseg_benchmark_0996,KNN,0.8376,0.0,0.1011
imgseg_benchmark_0996,LOF,0.9335,0.3333,0.054
